lib,dim,nb_points,time
SMT_2.6.1,5,10,1.8703219500000614
SMT_2.6.1,10,13,6.129896049999843
SMT_2.6.1,15,15,13.874952350000058
EGOBOX_0.25.1,5,10,0.0046354999999493884
EGOBOX_0.25.1,10,13,0.006031449999909455
EGOBOX_0.25.1,15,15,0.0071470999998837215
