lib,dim,nb_points,time
SMT_2.3.0,5,10,0.9406373999998323
SMT_2.3.0,5,50,1.0420340399999986
SMT_2.3.0,5,100,1.347329780000291
SMT_2.3.0,5,250,1.8244959000003291
SMT_2.3.0,5,500,2.72267503999974
SMT_2.3.0,5,1000,4.304995380000037
SMT_2.3.0,10,10,2.307428040000377
SMT_2.3.0,10,50,2.5121978000002856
SMT_2.3.0,10,100,2.8912871200001975
SMT_2.3.0,10,250,4.089112400000158
SMT_2.3.0,10,500,5.376101680000284
SMT_2.3.0,10,1000,8.98256560000009
SMT_2.3.0,20,10,4.073907779999717
SMT_2.3.0,20,50,4.647822779999842
SMT_2.3.0,20,100,5.875664639999741
SMT_2.3.0,20,250,8.131691039999714
SMT_2.3.0,20,500,12.776799279999977
SMT_2.3.0,20,1000,21.938970120000157
SMT_2.3.0,100,10,4.448311560000002
SMT_2.3.0,100,50,5.160682439999801
SMT_2.3.0,100,100,6.915527239999937
SMT_2.3.0,100,250,14.383400080000138
SMT_2.3.0,100,500,25.84018436000042
SMT_2.3.0,100,1000,49.27050225999992
SMT_2.3.0,200,10,4.743829360000381
SMT_2.3.0,200,50,6.211936620000051
SMT_2.3.0,200,100,8.59888667999985
SMT_2.3.0,200,250,16.677843779999968
SMT_2.3.0,200,500,41.60323159999971
SMT_2.3.0,200,1000,108.66677115999991
SMT_2.3.0,500,10,4.7913633199998005
SMT_2.3.0,500,50,7.960468399999809
SMT_2.3.0,500,100,14.44157864000008
SMT_2.3.0,500,250,47.00377655999982
SMT_2.3.0,500,500,128.48983351999996
SMT_2.3.0,500,1000,254.32921876000037
EGOBOX_0.15.3,5,10,0.04319329999998445
EGOBOX_0.15.3,5,50,0.14187048000021604
EGOBOX_0.15.3,5,100,0.27487466000020505
EGOBOX_0.15.3,5,250,0.7310115200001747
EGOBOX_0.15.3,5,500,1.4509441999995034
EGOBOX_0.15.3,5,1000,2.8655749599995035
EGOBOX_0.15.3,10,10,0.08835046000021976
EGOBOX_0.15.3,10,50,0.3490524799999548
EGOBOX_0.15.3,10,100,0.6920459599998139
EGOBOX_0.15.3,10,250,1.635777020000387
EGOBOX_0.15.3,10,500,3.218128699999943
EGOBOX_0.15.3,10,1000,6.237636940000084
EGOBOX_0.15.3,20,10,0.18989074000055553
EGOBOX_0.15.3,20,50,0.8397868200001539
EGOBOX_0.15.3,20,100,1.5248456599998463
EGOBOX_0.15.3,20,250,3.378190319999703
EGOBOX_0.15.3,20,500,7.1319755600001375
EGOBOX_0.15.3,20,1000,14.35752444000027
EGOBOX_0.15.3,100,10,0.2769725799997104
EGOBOX_0.15.3,100,50,1.3644436200003838
EGOBOX_0.15.3,100,100,2.8413903000000573
EGOBOX_0.15.3,100,250,7.68775456000003
EGOBOX_0.15.3,100,500,17.735388399999646
EGOBOX_0.15.3,100,1000,40.238350979999815
EGOBOX_0.15.3,200,10,0.46051386000035566
EGOBOX_0.15.3,200,50,2.277357520000078
EGOBOX_0.15.3,200,100,5.470195759999479
EGOBOX_0.15.3,200,250,15.979345520000061
EGOBOX_0.15.3,200,500,36.42172753999985
EGOBOX_0.15.3,200,1000,119.41293675999987
EGOBOX_0.15.3,500,10,0.9827338600000075
EGOBOX_0.15.3,500,50,6.298365199999535
EGOBOX_0.15.3,500,100,14.194021059999795
EGOBOX_0.15.3,500,250,51.89143585999991
EGOBOX_0.15.3,500,500,149.61485298000042
EGOBOX_0.15.3,500,1000,313.6230207600005
