lib,dim,nb_points,time
SMT,5,10,0.10576299999993352
SMT,5,50,0.10083357999992586
SMT,5,100,0.0980401200000415
SMT,5,250,0.09220384000000195
SMT,5,500,0.12752034000004642
SMT,5,1000,0.12745783999998822
SMT,10,10,0.10101651999993919
SMT,10,50,0.11434389999994891
SMT,10,100,0.09906702000007499
SMT,10,250,0.09873196000007738
SMT,10,500,0.11054034000007959
SMT,10,1000,0.12004993999998988
SMT,20,10,0.09315394000004744
SMT,20,50,0.09586295999997674
SMT,20,100,0.09923949999993056
SMT,20,250,0.129448020000018
SMT,20,500,0.10892554000001838
SMT,20,1000,0.11803648000004614
SMT,100,10,0.09822607999994944
SMT,100,50,0.09785362000002351
SMT,100,100,0.10084769999994023
SMT,100,250,0.10599713999999949
SMT,100,500,0.1068976599999587
SMT,100,1000,0.12792437999996764
SMT,200,10,0.11544006000003719
SMT,200,50,0.10573287999995955
SMT,200,100,0.1114930199999435
SMT,200,250,0.10123330000005808
SMT,200,500,0.11617143999992549
SMT,200,1000,0.1253898000000845
SMT,500,10,0.09821551999993972
SMT,500,50,0.09655273999997008
SMT,500,100,0.10706723999992392
SMT,500,250,0.09583096000005753
SMT,500,500,0.13122002000000066
SMT,500,1000,0.12161039999991771
EGOBOX,5,10,0.006709739999860176
EGOBOX,5,50,0.0052327399998830515
EGOBOX,5,100,0.004484260000026552
EGOBOX,5,250,0.0073992999999973105
EGOBOX,5,500,0.013252939999983938
EGOBOX,5,1000,0.02298315999996703
EGOBOX,10,10,0.0033697400000164634
EGOBOX,10,50,0.004378139999971609
EGOBOX,10,100,0.004435480000029202
EGOBOX,10,250,0.007204839999940304
EGOBOX,10,500,0.011708619999990334
EGOBOX,10,1000,0.02485510000005888
EGOBOX,20,10,0.0028791000000637722
EGOBOX,20,50,0.0036092799999096316
EGOBOX,20,100,0.004322019999926851
EGOBOX,20,250,0.007035820000055537
EGOBOX,20,500,0.015102180000030784
EGOBOX,20,1000,0.03364954000007856
EGOBOX,100,10,0.0036210600001140847
EGOBOX,100,50,0.004126179999911983
EGOBOX,100,100,0.004858239999884972
EGOBOX,100,250,0.006169380000028468
EGOBOX,100,500,0.013037100000110513
EGOBOX,100,1000,0.022005500000159373
EGOBOX,200,10,0.0035624000000098023
EGOBOX,200,50,0.005463439999948605
EGOBOX,200,100,0.0046632000001409326
EGOBOX,200,250,0.00705524000004516
EGOBOX,200,500,0.012082480000026407
EGOBOX,200,1000,0.021417019999898913
EGOBOX,500,10,0.0036063600000488805
EGOBOX,500,50,0.004266859999916051
EGOBOX,500,100,0.004313180000099237
EGOBOX,500,250,0.0076325399999404905
EGOBOX,500,500,0.011987020000015036
EGOBOX,500,1000,0.028361360000053536
