lib,dim,nb_points,time
SMT_2.3.0,5,10,0.00029647999981534666
SMT_2.3.0,5,50,0.0008503400000336115
SMT_2.3.0,5,100,0.0008543399999325629
SMT_2.3.0,5,250,0.0009549199996399694
SMT_2.3.0,5,500,0.0010464600003615488
SMT_2.3.0,5,1000,0.0012797600000340025
SMT_2.3.0,10,10,0.0008772200002567842
SMT_2.3.0,10,50,0.0007220799998322036
SMT_2.3.0,10,100,0.0007484800000383985
SMT_2.3.0,10,250,0.0005335800000466406
SMT_2.3.0,10,500,0.0006449599997722544
SMT_2.3.0,10,1000,0.00081925999984378
SMT_2.3.0,20,10,0.0003634400003647897
SMT_2.3.0,20,50,0.0003877800001646392
SMT_2.3.0,20,100,0.0004458800001884811
SMT_2.3.0,20,250,0.000555299999541603
SMT_2.3.0,20,500,0.0007238000005600042
SMT_2.3.0,20,1000,0.0010449000001244713
SMT_2.3.0,100,10,0.000892559999920195
SMT_2.3.0,100,50,0.0032949799999187233
SMT_2.3.0,100,100,0.0032758200002717787
SMT_2.3.0,100,250,0.0019661600003018976
SMT_2.3.0,100,500,0.003984760000457754
SMT_2.3.0,100,1000,0.004752040000312263
SMT_2.3.0,200,10,0.0031209400003717747
SMT_2.3.0,200,50,0.0020636799999920186
SMT_2.3.0,200,100,0.0023409000001265667
SMT_2.3.0,200,250,0.0037543999998888465
SMT_2.3.0,200,500,0.005086519999895245
SMT_2.3.0,200,1000,0.009735899999941466
SMT_2.3.0,500,10,0.006412359999376349
SMT_2.3.0,500,50,0.008737439999822526
SMT_2.3.0,500,100,0.010845439999684459
SMT_2.3.0,500,250,0.02046325999981491
SMT_2.3.0,500,500,0.024196279999887337
SMT_2.3.0,500,1000,0.031314840000413825
EGOBOX_0.15.3,5,10,6.146000014268793e-05
EGOBOX_0.15.3,5,50,5.582000012509525e-05
EGOBOX_0.15.3,5,100,7.657999958610162e-05
EGOBOX_0.15.3,5,250,9.530000024824404e-05
EGOBOX_0.15.3,5,500,0.00014881999959470704
EGOBOX_0.15.3,5,1000,0.00024353999979211948
EGOBOX_0.15.3,10,10,8.324000009451993e-05
EGOBOX_0.15.3,10,50,9.571999980835244e-05
EGOBOX_0.15.3,10,100,0.00012867999976151623
EGOBOX_0.15.3,10,250,0.0001692199999524746
EGOBOX_0.15.3,10,500,0.0002608199996757321
EGOBOX_0.15.3,10,1000,0.0004757800001243595
EGOBOX_0.15.3,20,10,0.0001415600003383588
EGOBOX_0.15.3,20,50,0.00016831999964779244
EGOBOX_0.15.3,20,100,0.0002031600000918843
EGOBOX_0.15.3,20,250,0.0003057800000533462
EGOBOX_0.15.3,20,500,0.0004916600002616179
EGOBOX_0.15.3,20,1000,0.0006897999999637249
EGOBOX_0.15.3,100,10,0.0005016600000089966
EGOBOX_0.15.3,100,50,0.0005343999997421634
EGOBOX_0.15.3,100,100,0.0009370399995532353
EGOBOX_0.15.3,100,250,0.0014527400002407377
EGOBOX_0.15.3,100,500,0.0012890400001197122
EGOBOX_0.15.3,100,1000,0.0022409400000469757
EGOBOX_0.15.3,200,10,0.0007087600002705585
EGOBOX_0.15.3,200,50,0.0006964799998968374
EGOBOX_0.15.3,200,100,0.0009408000005350914
EGOBOX_0.15.3,200,250,0.0009425199998077006
EGOBOX_0.15.3,200,500,0.001543340000353055
EGOBOX_0.15.3,200,1000,0.003737679999903776
EGOBOX_0.15.3,500,10,0.0021875200000067707
EGOBOX_0.15.3,500,50,0.0012014199994155206
EGOBOX_0.15.3,500,100,0.004557920000661397
EGOBOX_0.15.3,500,250,0.0041698599998198915
EGOBOX_0.15.3,500,500,0.007705700000224169
EGOBOX_0.15.3,500,1000,0.024239579999994022
